Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	52882801	0.476821	72.457860
chr22	52882841	0.500000	72.457880
chr22	52884053	0.559406	72.458558
chr22	52884574	0.583493	72.458862
chr22	52886436	0.586466	72.459954
chr22	52886611	0.988571	72.460127
chr22	52886637	0.961538	72.460152
chr22	52886889	0.607143	72.460305
chr22	52888690	0.604109	72.461393
chr22	52888825	0.651852	72.461481
chr22	52889967	0.708406	72.462290
chr22	52890160	0.720207	72.462429
chr22	52896509	0.736651	72.467106
chr22	52898080	0.541057	72.467956
chr22	52902885	0.133611	72.468598
chr22	52903085	0.130000	72.468624
chr22	52903814	0.127572	72.468717
chr22	52907820	0.128557	72.469232
chr22	52911702	0.127769	72.469728
chr22	52914133	0.053476	72.469858
chr22	52915567	0.055788	72.469938
chr22	52915706	0.172662	72.469962
chr22	52918500	0.355047	72.470954
chr22	52918717	0.364055	72.471033
chr22	52919906	0.369218	72.471472
chr22	52920088	0.384615	72.471542
chr22	52920950	0.386311	72.471875
chr22	52921606	0.437500	72.472162
chr22	52921673	0.641791	72.472205
chr22	52928505	0.840603	72.477948
chr22	52931763	0.838244	72.480679
chr22	52934961	0.273296	72.481553
chr22	52938369	0.257923	72.482432
chr22	52940528	0.248263	72.482968
chr22	52942827	0.216616	72.483466
chr22	52944025	0.200334	72.483706
chr22	52948636	0.190848	72.484586
chr22	52949657	0.190010	72.484780
chr22	52949770	0.194690	72.484802
chr22	52951050	0.189063	72.485044
chr22	52952895	0.189702	72.485394
chr22	52955116	0.190005	72.485816
chr22	52956579	0.189337	72.486093
chr22	52957668	0.190083	72.486300
chr22	52959169	0.189207	72.486584
chr22	52963735	0.189882	72.487451
chr22	52964872	0.189974	72.487667
chr22	52968200	0.193510	72.488311
chr22	52970579	0.457755	72.489400
chr22	52971109	0.456604	72.489642
chr22	52975289	0.540431	72.491901
chr22	52976761	0.540761	72.492697
chr22	52977359	0.484950	72.492987
chr22	52979349	0.189950	72.493365
chr22	52980635	0.171073	72.493585
chr22	52981698	0.167451	72.493763
chr22	52984980	0.163010	72.494298
chr22	52985773	0.162673	72.494427
chr22	52987717	0.159979	72.494738
chr22	52991218	0.159097	72.495295
chr22	52992337	0.143878	72.495456
chr22	53005934	0.118923	72.497073
chr22	53007348	0.118812	72.497241
chr22	53009757	0.444168	72.498311
chr22	53010332	0.093913	72.498365
chr22	53011114	0.053708	72.498407
chr22	53022647	0.054539	72.499036
chr22	53023978	0.054846	72.499109
chr22	53026079	0.054736	72.499224
chr22	53026357	0.053957	72.499239
chr22	53030074	0.054614	72.499442
chr22	53034140	0.054599	72.499664
chr22	53034581	0.056689	72.499689
chr22	53035236	0.059542	72.499728
chr22	53035650	0.065217	72.499755
chr22	53036863	0.073372	72.499844
chr22	53038676	0.072808	72.499976
chr22	53040066	0.076978	72.500083
chr22	53045198	0.183749	72.501026
chr22	53045748	0.276364	72.501178
chr22	53046319	0.316988	72.501359
chr22	53046577	2.627907	72.502037
chr22	53048678	0.418848	72.502917
chr22	53048885	0.420290	72.503004
chr22	53049212	0.412844	72.503139
chr22	53050058	0.413712	72.503489
chr22	53050425	0.414169	72.503641
chr22	53050489	0.421875	72.503668
chr22	53050523	0.411765	72.503682
chr22	53050969	0.771300	72.504026
chr22	53051008	0.794872	72.504057
chr22	53051692	0.776316	72.504588
chr22	53052169	0.779874	72.504960
chr22	53053585	0.423023	72.505559
chr22	53053897	0.387821	72.505680
chr22	53054103	0.349515	72.505752
chr22	53054700	0.309883	72.505937
chr22	53055212	0.291016	72.506086
chr22	53057188	0.107287	72.506298
chr22	53058238	0.083810	72.506386
chr22	53059748	0.082781	72.506511
chr22	53061937	0.083143	72.506693
chr22	53063229	0.083591	72.506801
chr22	53063719	0.081633	72.506841
chr22	53064423	0.083807	72.506900
chr22	53064491	0.088235	72.506906
chr22	53065110	0.082391	72.506957
chr22	53065342	0.081897	72.506976
chr22	53065892	0.083636	72.507022
chr22	53066079	0.085561	72.507038
chr22	53066328	0.080321	72.507058
chr22	53067184	0.084112	72.507130
chr22	53067954	0.083117	72.507194
chr22	53068680	0.082645	72.507254
chr22	53069972	0.083591	72.507362
chr22	53072319	0.083085	72.507557
chr22	53072535	0.083333	72.507575
chr22	53072832	0.084175	72.507600
chr22	53074618	0.084546	72.507751
chr22	53074862	0.094262	72.507774
chr22	53074958	0.093750	72.507783
chr22	53075292	0.086826	72.507812
chr22	53075696	0.086634	72.507847
chr22	53076332	0.083333	72.507900
chr22	53077795	0.083390	72.508022
chr22	53082236	0.082414	72.508388
chr22	53082974	0.082656	72.508449
chr22	53083865	0.083053	72.508523
chr22	53084210	0.089855	72.508554
chr22	53084300	0.100000	72.508563
chr22	53084545	0.110204	72.508590
chr22	53085167	0.125402	72.508668
chr22	53085412	0.146939	72.508704
chr22	53085507	0.168421	72.508720
chr22	53086455	0.180380	72.508891
chr22	53087632	0.184367	72.509108
chr22	53088239	0.182867	72.509219
chr22	53088519	0.182143	72.509270
chr22	53089078	0.182469	72.509372
chr22	53089138	0.283333	72.509389
chr22	53091412	0.416887	72.510337
chr22	53092547	0.159471	72.510518
chr22	53093724	0.156330	72.510702
chr22	53094569	0.156213	72.510834
chr22	53095421	0.161972	72.510972
chr22	53095471	0.160000	72.510980
chr22	53096708	0.187551	72.511212
chr22	53097158	0.248889	72.511324
chr22	53097544	0.318653	72.511447
chr22	53098914	1.255474	72.513167
chr22	53099012	0.989796	72.513264
chr22	53099093	0.580247	72.513311
chr22	53101170	0.260953	72.513853
chr22	53104019	0.232362	72.514515
chr22	53104253	0.222222	72.514567
chr22	53107452	0.213504	72.515250
chr22	53107884	0.196759	72.515335
chr22	53109035	0.194613	72.515559
chr22	53109202	0.185629	72.515590
chr22	53111922	0.177574	72.516073
chr22	53114756	0.172195	72.516561
chr22	53115879	0.172752	72.516755
chr22	53117304	0.564912	72.517560
chr22	53121576	0.184925	72.518350
chr22	53123031	0.189691	72.518626
chr22	53123172	0.191489	72.518653
chr22	53125364	0.198905	72.519089
chr22	53125435	0.338028	72.519113
chr22	53126993	0.478177	72.519858
chr22	53128923	0.326943	72.520489
chr22	53130135	0.327558	72.520886
chr22	53130960	0.327273	72.521156
chr22	53131488	0.329545	72.521330
chr22	53134022	0.328335	72.522162
chr22	53134518	0.356855	72.522339
chr22	53134556	0.368421	72.522353
chr22	53134652	0.385417	72.522390
chr22	53135749	1.031905	72.523522
chr22	53135894	1.034483	72.523672
chr22	53139921	0.411473	72.525329
chr22	53140250	0.407295	72.525463
chr22	53141537	0.406371	72.525986
chr22	53141648	0.612613	72.526054
chr22	53141959	0.610932	72.526244
chr22	53143082	0.780053	72.527120
chr22	53143573	0.849287	72.527537
chr22	53144868	1.485714	72.529461
chr22	53145311	1.889391	72.530298
chr22	53146303	2.086694	72.532368
chr22	53146842	2.363636	72.533642
chr22	53146896	1.555556	72.533726
chr22	53149021	0.475765	72.534737
chr22	53149722	0.350927	72.534983
chr22	53150076	0.220339	72.535061
chr22	53151851	0.143099	72.535315
chr22	53153117	0.127962	72.535477
chr22	53155002	0.123077	72.535709
chr22	53156229	0.123064	72.535860
chr22	53156707	0.121339	72.535918
chr22	53159541	0.119619	72.536257
chr22	53160343	0.120948	72.536354
chr22	53161930	0.223062	72.536708
chr22	53162930	0.240000	72.536948
chr22	53164693	0.331821	72.537533
chr22	53165820	0.541260	72.538143
chr22	53165959	0.546763	72.538219
chr22	53166557	0.632107	72.538597
chr22	53166594	0.621622	72.538620
chr22	53166994	0.642500	72.538877
chr22	53167520	0.644487	72.539216
chr22	53167729	0.660287	72.539354
chr22	53168073	0.686047	72.539590
chr22	53168243	0.711765	72.539711
chr22	53170201	0.739019	72.541158
chr22	53172105	0.735294	72.542558
chr22	53173173	0.717228	72.543324
chr22	53175787	0.718057	72.545201
chr22	53175966	4.441341	72.545996
chr22	53177208	7.571659	72.555400
chr22	53177670	7.413420	72.558825
chr22	53177740	6.014286	72.559246
chr22	53177774	3.205882	72.559355
chr22	53183396	0.203486	72.560499
chr22	53184786	0.345324	72.560979
chr22	53186092	0.492343	72.561622
chr22	53186254	0.586420	72.561717
chr22	53186847	0.747049	72.562160
chr22	53190307	1.620231	72.567766
chr22	53192498	0.524874	72.568916
chr22	53193424	0.525918	72.569403
chr22	53194878	0.546080	72.570197
chr22	53195249	0.544474	72.570399
chr22	53198606	0.659517	72.572613
chr22	53198619	0.615385	72.572621
chr22	53199131	0.664063	72.572961
chr22	53200117	0.661258	72.573613
chr22	53201972	0.671159	72.574858
chr22	53204864	1.131743	72.578131
chr22	53205225	1.113573	72.578533
chr22	53205780	0.554955	72.578841
chr22	53205938	0.360759	72.578898
chr22	53207207	0.334909	72.579323
chr22	53207325	9.974576	72.580500
chr22	53208256	0.137487	72.580628
chr22	53208982	0.128099	72.580721
chr22	53209328	0.046243	72.580737
chr22	53210302	0.041068	72.580777
chr22	53212031	0.041064	72.580848
chr22	53212405	0.040107	72.580863
chr22	53213887	0.041835	72.580925
chr22	53214865	0.044990	72.580969
chr22	53215054	0.089947	72.580986
chr22	53215142	0.102273	72.580995
chr22	53215739	0.110553	72.581061
chr22	53217215	0.045393	72.581128
chr22	53217332	0.042735	72.581133
chr22	53218933	0.037477	72.581193
chr22	53219279	0.037572	72.581206
chr22	53225049	0.034662	72.581406
chr22	53225637	0.032313	72.581425
chr22	53227648	0.033814	72.581493
chr22	53229783	0.033255	72.581564
chr22	53231313	0.032680	72.581614
chr22	53234423	0.032154	72.581714
chr22	53235017	0.031987	72.581733
chr22	53237411	0.032164	72.581810
chr22	53239302	0.031729	72.581870
chr22	53240962	0.031928	72.581923
chr22	53244908	0.032438	72.582051
chr22	53248151	0.032069	72.582155
chr22	53250050	0.035282	72.582222
chr22	53252285	0.040716	72.582313
chr22	53253649	0.065982	72.582403
chr22	53255961	0.065744	72.582555
chr22	53258609	0.069864	72.582740
chr22	53259146	0.033520	72.582758
chr22	53260732	0.034048	72.582812
chr22	53267742	0.038802	72.583084
chr22	53269093	0.038490	72.583136
chr22	53269775	0.051320	72.583171
chr22	53269904	0.054264	72.583178
chr22	53270531	0.059011	72.583215
chr22	53270902	0.080863	72.583245
chr22	53272160	0.200318	72.583497
chr22	53273614	0.392022	72.584067
chr22	53274828	0.392092	72.584543
chr22	53275157	0.300912	72.584642
chr22	53276116	0.225235	72.584858
chr22	53276523	0.044226	72.584876
chr22	53276589	0.030303	72.584878
chr22	53277124	0.009346	72.584883
chr22	53278059	0.009626	72.584892
chr22	53284109	0.008595	72.584944
chr22	53284435	0.058282	72.584963
chr22	53284494	0.067797	72.584967
chr22	53286131	0.058033	72.585062
chr22	53287495	0.057918	72.585141
chr22	53294569	0.057959	72.585551
chr22	53296927	0.058100	72.585688
chr22	53297223	0.057432	72.585705
chr22	53297991	0.057292	72.585749
chr22	53299061	0.057944	72.585811
chr22	53302088	0.058474	72.585988
chr22	53302321	0.055794	72.586001
chr22	53302845	0.057252	72.586031
chr22	53303101	0.058594	72.586046
chr22	53303142	0.048780	72.586048
chr22	53303857	0.057343	72.586089
chr22	53305735	0.051651	72.586186
chr22	53309114	0.033738	72.586300
chr22	53309363	0.016064	72.586304
chr22	53311559	0.000911	72.586306
chr22	53313501	0.001545	72.586309
chr22	53316058	0.001173	72.586312
chr22	53316202	0.000000	72.586312
chr22	53316709	0.000000	72.586312
chr22	53316832	0.008130	72.586313
chr22	53316911	0.075949	72.586319
chr22	53317477	0.160777	72.586410
chr22	53318951	0.161465	72.586648
chr22	53319276	0.224615	72.586721
chr22	53320447	0.543126	72.587357
chr22	53320738	0.020619	72.587363
chr22	53321026	0.006944	72.587365
chr22	53322273	0.000802	72.587366
chr22	53323367	0.001828	72.587368
chr22	53323519	0.000000	72.587368
chr22	53325987	0.001216	72.587371
chr22	53326656	0.001495	72.587372
chr22	53327370	0.001401	72.587373
chr22	53331060	0.001355	72.587378
chr22	53331267	0.004831	72.587379
chr22	53332327	0.000943	72.587380
chr22	53334197	0.001604	72.587383
chr22	53334404	0.000000	72.587383
chr22	53335057	0.001531	72.587384
chr22	53335512	0.000000	72.587384
chr22	53335846	0.002994	72.587385
chr22	53337939	0.001433	72.587388
chr22	53340504	0.001170	72.587391
chr22	53346365	0.089916	72.587918
chr22	53347258	0.053751	72.587966
chr22	53350481	0.025132	72.588047
chr22	53351484	0.019940	72.588067
chr22	53354347	0.019560	72.588123
chr22	53357216	0.069711	72.588323
chr22	53365738	0.069702	72.588917
chr22	53367328	0.023899	72.588955
chr22	53374913	0.031114	72.589191
chr22	53376985	0.163127	72.589529
chr22	53379992	0.162953	72.590019
chr22	53391446	0.165706	72.591917
chr22	53397199	0.569094	72.595191
chr22	53398626	0.630694	72.596091
chr22	53400656	0.889655	72.597897
chr22	53400744	1.125000	72.597996
chr22	53400834	1.111111	72.598096
chr22	53403228	1.743525	72.602270
chr22	53404694	0.399727	72.602856
chr22	53404986	0.095890	72.602884
chr22	53405382	0.030303	72.602896
chr22	53407097	0.025073	72.602939
chr22	53408051	0.025157	72.602963
chr22	53408798	0.024096	72.602981
chr22	53410912	0.026017	72.603036
chr22	53412903	0.039679	72.603115
chr22	53415377	0.847615	72.605212
chr22	53416114	0.788331	72.605793
chr22	53417639	0.266230	72.606199
chr22	53418082	0.169300	72.606274
chr22	53418850	0.049479	72.606312
chr22	53421932	0.039585	72.606434
chr22	53423144	0.495050	72.607034
chr22	53424246	0.044465	72.607083
chr22	53424358	0.053571	72.607089
chr22	53425670	0.051067	72.607156
chr22	53427481	0.379348	72.607843
chr22	53429699	0.478359	72.608904
chr22	53429841	0.232394	72.608937
chr22	53430391	0.049091	72.608964
chr22	53432839	0.149101	72.609329
chr22	53434122	0.155105	72.609528
chr22	53435400	0.145540	72.609714
chr22	53435469	0.072464	72.609719
chr22	53436104	0.009449	72.609725
chr22	53436678	0.006969	72.609729
chr22	53439036	0.007209	72.609746
chr22	53440175	0.007024	72.609754
chr22	53440604	0.006993	72.609757
chr22	53441164	0.008929	72.609762
chr22	53441506	0.011696	72.609766
chr22	53442049	0.020258	72.609777
chr22	53442117	0.029412	72.609779
chr22	53443429	0.047256	72.609841
chr22	53449667	0.050818	72.610158
chr22	53452446	0.166607	72.610621
chr22	53453113	0.157421	72.610726
chr22	53453575	0.155844	72.610798
chr22	53454369	0.153652	72.610920
chr22	53454774	0.153086	72.610982
chr22	53455204	0.155814	72.611049
chr22	53455231	0.148148	72.611053
chr22	53455329	0.183673	72.611071
chr22	53455685	1.109551	72.611466
chr22	53455923	1.949580	72.611930
chr22	53456476	1.224231	72.612607
chr22	53456801	0.138462	72.612652
chr22	53456943	0.133803	72.612671
chr22	53457462	0.132948	72.612740
chr22	53457502	0.150000	72.612746
chr22	53458806	0.132669	72.612919
chr22	53458908	0.127451	72.612932
chr22	53460058	0.126957	72.613078
chr22	53461123	0.127700	72.613214
chr22	53461871	0.129679	72.613311
chr22	53461945	0.216216	72.613327
chr22	53462608	0.339367	72.613552
chr22	53463114	0.460474	72.613785
chr22	53463618	0.482143	72.614028
chr22	53463661	0.511628	72.614050
chr22	53464767	0.498192	72.614601
chr22	53473528	1.259445	72.625635
chr22	53475163	0.930275	72.627156
chr22	53475165	1.000000	72.627158
chr22	53477819	0.993218	72.629794
chr22	53480206	10.231253	72.654216
chr22	53480902	3.277299	72.656497
chr22	53481886	0.304878	72.656797
chr22	53483103	0.270337	72.657126
chr22	53483540	0.226545	72.657225
chr22	53484069	0.126654	72.657292
chr22	53484533	0.071121	72.657325
chr22	53485445	0.057018	72.657377
chr22	53486042	0.058626	72.657412
chr22	53487462	0.056338	72.657492
chr22	53489366	0.056723	72.657600
chr22	53491749	0.056232	72.657734
chr22	53493041	0.056502	72.657807
chr22	53494635	0.056462	72.657897
chr22	53495329	0.056196	72.657936
chr22	53495479	0.060000	72.657945
chr22	53498114	0.056167	72.658093
chr22	53501023	0.056377	72.658257
chr22	53502996	0.056766	72.658369
chr22	53503936	0.079787	72.658444
chr22	53505016	0.080556	72.658531
chr22	53505034	1.722222	72.658562
chr22	53505340	1.741830	72.659095
chr22	53506971	0.153893	72.659346
chr22	53507008	0.135135	72.659351
chr22	53511190	0.136298	72.659921
chr22	53514134	0.132133	72.660310
chr22	53514747	0.112561	72.660379
chr22	53514843	0.406250	72.660418
chr22	53515284	1.730159	72.661181
chr22	53516802	0.149539	72.661408
chr22	53519782	0.138926	72.661822
chr22	53522718	0.137943	72.662227
chr22	53524269	0.137331	72.662440
chr22	53525297	0.142996	72.662587
chr22	53527000	0.357604	72.663196
chr22	53527330	1.193939	72.663590
chr22	53529456	1.134995	72.666003
chr22	53530878	0.696906	72.666994
chr22	53531732	0.269321	72.667224
chr22	53531884	0.171053	72.667250
chr22	53535544	0.074044	72.667521
chr22	53538257	0.073351	72.667720
chr22	53539657	0.073571	72.667823
chr22	53541467	0.072928	72.667955
chr22	53541581	0.078947	72.667964
chr22	53543986	0.074428	72.668143
chr22	53544034	0.125000	72.668149
chr22	53544911	0.198404	72.668323
chr22	53545463	0.336957	72.668509
chr22	53547145	0.045184	72.668585
chr22	53549098	0.034818	72.668653
chr22	53551093	0.024060	72.668701
chr22	53551926	0.019208	72.668717
chr22	53553651	0.019710	72.668751
chr22	53554081	0.018605	72.668759
chr22	53561170	0.019185	72.668895
chr22	53561919	0.020027	72.668910
chr22	53562185	0.018797	72.668915
chr22	53565287	0.019020	72.668974
chr22	53566471	0.019426	72.668997
chr22	53566550	0.025316	72.668999
chr22	53569429	0.019799	72.669056
chr22	53569894	0.038710	72.669074
chr22	53570248	0.189266	72.669141
chr22	53570310	0.306452	72.669160
chr22	53570756	1.914798	72.670014
chr22	53572062	1.996172	72.672621
chr22	53574043	0.379101	72.673372
chr22	53575949	0.382476	72.674101
chr22	53576502	3.097649	72.675814
chr22	53577346	0.377962	72.676133
chr22	53577888	0.053506	72.676162
chr22	53578214	0.033742	72.676173
chr22	53579294	0.031481	72.676207
chr22	53582254	0.031419	72.676300
chr22	53583104	0.035294	72.676330
chr22	53583258	0.181818	72.676358
chr22	53583457	0.462312	72.676450
chr22	53584075	0.742718	72.676909
chr22	53584850	0.747097	72.677488
chr22	53586052	0.742097	72.678380
chr22	53586671	2.284330	72.679794
chr22	53587697	0.020468	72.679815
chr22	53588743	0.007648	72.679823
chr22	53589161	0.007177	72.679826
chr22	53589735	0.008711	72.679831
chr22	53591367	0.007353	72.679843
chr22	53592224	0.008168	72.679850
chr22	53592483	0.007722	72.679852
chr22	53593297	0.007371	72.679858
chr22	53593388	0.010989	72.679859
chr22	53594780	0.008621	72.679871
chr22	53594836	0.000000	72.679871
chr22	53595701	0.009249	72.679879
chr22	53596858	0.011236	72.679892
chr22	53597420	0.035587	72.679912
chr22	53597476	0.142857	72.679920
chr22	53598716	0.223387	72.680197
chr22	53598781	0.138462	72.680206
chr22	53599161	0.050000	72.680225
chr22	53599754	0.023609	72.680239
chr22	53599790	0.027778	72.680240
chr22	53600760	0.017526	72.680257
chr22	53601264	0.015873	72.680265
chr22	53601811	0.018282	72.680275
chr22	53603199	0.017291	72.680299
chr22	53604762	0.016635	72.680325
chr22	53605893	0.017683	72.680345
chr22	53606519	0.015974	72.680355
chr22	53607155	0.017296	72.680366
chr22	53610153	0.017345	72.680418
chr22	53610200	0.042553	72.680420
chr22	53611682	0.053981	72.680500
chr22	53613203	0.231427	72.680852
chr22	53614857	0.237606	72.681245
chr22	53616618	0.072686	72.681373
chr22	53618120	0.071238	72.681480
chr22	53620456	0.071062	72.681646
chr22	53620687	0.077922	72.681664
chr22	53621933	0.083467	72.681768
chr22	53622346	0.089588	72.681805
chr22	53624296	0.080000	72.681961
