Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	22117778	0.034651	47.399763
chr22	22119141	0.449743	47.400376
chr22	22119263	0.032787	47.400380
chr22	22119832	0.033392	47.400399
chr22	22120067	0.034043	47.400407
chr22	22120289	0.036036	47.400415
chr22	22121782	0.033490	47.400465
chr22	22122158	0.218085	47.400547
chr22	22122810	0.314417	47.400752
chr22	22123042	0.422414	47.400850
chr22	22123129	0.413793	47.400886
chr22	22123209	0.275000	47.400908
chr22	22124417	0.283940	47.401251
chr22	22124436	0.263158	47.401256
chr22	22124679	0.082305	47.401276
chr22	22124927	0.032258	47.401284
chr22	22125884	0.015674	47.401299
chr22	22127048	0.016323	47.401318
chr22	22127894	0.015366	47.401331
chr22	22128470	0.017361	47.401341
chr22	22128554	0.011905	47.401342
chr22	22129323	0.015605	47.401354
chr22	22129555	0.017241	47.401358
chr22	22129932	0.015915	47.401364
chr22	22130529	0.016750	47.401374
chr22	22130542	0.000000	47.401374
chr22	22131194	0.015337	47.401384
chr22	22134021	0.131588	47.401756
chr22	22135307	0.142302	47.401939
chr22	22136001	1.178674	47.402757
chr22	22136092	1.637363	47.402906
chr22	22136156	1.625000	47.403010
chr22	22136273	1.982906	47.403242
chr22	22136709	1.970183	47.404101
chr22	22136786	1.558442	47.404221
chr22	22136839	1.150943	47.404282
chr22	22136868	0.793103	47.404305
chr22	22137166	0.647651	47.404498
chr22	22139447	0.281456	47.405140
chr22	22139867	0.280952	47.405258
chr22	22139934	0.283582	47.405277
chr22	22140206	0.283088	47.405354
chr22	22140724	0.279923	47.405499
chr22	22141652	1.034483	47.406459
chr22	22142595	0.141039	47.406592
chr22	22142650	0.145455	47.406600
chr22	22142743	0.129032	47.406612
chr22	22142755	0.166667	47.406614
chr22	22142947	0.130208	47.406639
chr22	22143630	0.133236	47.406730
chr22	22143894	0.132576	47.406765
chr22	22143930	0.138889	47.406770
chr22	22144056	0.134921	47.406787
chr22	22144267	0.132701	47.406815
chr22	22144775	0.133858	47.406883
chr22	22145872	0.135825	47.407032
chr22	22146015	0.132867	47.407051
chr22	22147525	0.131788	47.407250
chr22	22148401	0.132420	47.407366
chr22	22148476	0.013333	47.407367
chr22	22150834	0.010602	47.407392
chr22	22150897	0.015873	47.407393
chr22	22151358	0.010846	47.407398
chr22	22151603	0.012245	47.407401
chr22	22151652	0.081633	47.407405
chr22	22151700	0.604167	47.407434
chr22	22152012	2.451923	47.408199
chr22	22152171	0.000000	47.408199
chr22	22152230	0.016949	47.408200
chr22	22152403	0.000000	47.408200
chr22	22152424	0.000000	47.408200
chr22	22153133	0.004231	47.408203
chr22	22154060	0.003236	47.408206
chr22	22154087	0.000000	47.408206
chr22	22157807	0.003226	47.408218
chr22	22158226	0.004773	47.408220
chr22	22158915	0.002903	47.408222
chr22	22159268	0.002833	47.408223
chr22	22159491	0.569507	47.408350
chr22	22159926	0.567816	47.408597
chr22	22160211	0.564912	47.408758
chr22	22160353	0.007042	47.408759
chr22	22160981	0.007962	47.408764
chr22	22161029	0.000000	47.408764
chr22	22162856	0.004926	47.408773
chr22	22163056	0.005000	47.408774
chr22	22169059	0.003332	47.408794
chr22	22172239	0.003459	47.408805
chr22	22184614	0.003394	47.408847
chr22	22184944	0.003030	47.408848
chr22	22185332	0.110825	47.408891
chr22	22186093	0.353482	47.409160
chr22	22186593	0.352000	47.409336
chr22	22186604	0.363636	47.409340
chr22	22187693	0.353535	47.409725
chr22	22188311	0.354369	47.409944
chr22	22188798	0.353183	47.410116
chr22	22189126	0.353659	47.410232
chr22	22189917	0.353982	47.410512
chr22	22191825	0.353774	47.411187
chr22	22191897	0.347222	47.411212
chr22	22192057	0.356250	47.411269
chr22	22192446	0.488432	47.411459
chr22	22192802	1.067416	47.411839
chr22	22193192	1.071795	47.412257
chr22	22193523	2.580060	47.413111
chr22	22193951	0.357477	47.413264
chr22	22194475	0.360687	47.413453
chr22	22194770	0.359322	47.413559
chr22	22195065	0.359322	47.413665
chr22	22196023	0.360125	47.414010
chr22	22196420	0.357683	47.414152
chr22	22197211	1.227560	47.415123
chr22	22197686	0.423158	47.415324
chr22	22197733	0.361702	47.415341
chr22	22197991	0.364341	47.415435
chr22	22199503	0.352513	47.415968
chr22	22199833	0.351515	47.416084
chr22	22200414	0.352840	47.416289
chr22	22201175	0.350854	47.416556
chr22	22201839	0.350904	47.416789
chr22	22202294	0.351648	47.416949
chr22	22203202	0.355727	47.417272
chr22	22203480	0.374101	47.417376
chr22	22203740	0.407692	47.417482
chr22	22203787	0.446809	47.417503
chr22	22204347	0.510714	47.417789
chr22	22204465	0.508475	47.417849
chr22	22205461	0.510040	47.418357
chr22	22206969	0.511936	47.419129
chr22	22207156	0.513369	47.419225
chr22	22207669	0.514620	47.419489
chr22	22208249	0.515517	47.419788
chr22	22208310	0.508197	47.419819
chr22	22208627	0.517350	47.419983
chr22	22209310	0.515373	47.420335
chr22	22209538	0.513158	47.420452
chr22	22210963	0.515088	47.421186
chr22	22210985	0.500000	47.421197
chr22	22211115	0.492308	47.421261
chr22	22211414	0.494983	47.421409
chr22	22211619	0.482927	47.421508
chr22	22211889	0.485185	47.421639
chr22	22212139	0.488000	47.421761
chr22	22212946	0.484511	47.422152
chr22	22212962	1.812500	47.422181
chr22	22213311	4.340974	47.423696
chr22	22213594	3.943463	47.424812
chr22	22214511	3.943293	47.428428
chr22	22214821	1.138710	47.428781
chr22	22214901	0.925000	47.428855
chr22	22216601	0.755294	47.430139
chr22	22219533	0.753752	47.432349
chr22	22219765	0.818966	47.432539
chr22	22220658	0.684211	47.433150
chr22	22222613	0.684399	47.434488
chr22	22223490	0.684151	47.435088
chr22	22223640	0.686667	47.435191
chr22	22223769	0.356589	47.435237
chr22	22223935	0.210843	47.435272
chr22	22224561	0.119808	47.435347
chr22	22225307	0.112601	47.435431
chr22	22228044	0.112532	47.435739
chr22	22229316	0.113208	47.435883
chr22	22229505	0.111111	47.435904
chr22	22230838	0.112528	47.436054
chr22	22231461	0.112360	47.436124
chr22	22234736	0.112672	47.436493
chr22	22236039	0.125096	47.436656
chr22	22238898	0.124519	47.437012
chr22	22238936	0.105263	47.437016
chr22	22238994	0.120690	47.437023
chr22	22239219	0.128889	47.437052
chr22	22239448	0.122271	47.437080
chr22	22240893	0.538408	47.437858
chr22	22241043	0.433333	47.437923
chr22	22241100	0.421053	47.437947
chr22	22241137	0.297297	47.437958
chr22	22241466	0.285714	47.438052
chr22	22241600	0.171642	47.438075
chr22	22242336	0.175272	47.438204
chr22	22242375	0.179487	47.438211
chr22	22242808	0.187067	47.438292
chr22	22242921	0.194690	47.438314
chr22	22243011	0.211111	47.438333
chr22	22243444	0.217090	47.438427
chr22	22244013	0.214411	47.438549
chr22	22245455	0.219140	47.438865
chr22	22245867	0.218447	47.438955
chr22	22246450	0.238422	47.439094
chr22	22247530	0.427778	47.439556
chr22	22249187	0.427882	47.440265
chr22	22250088	0.277469	47.440515
chr22	22250104	0.250000	47.440519
chr22	22251343	0.192897	47.440758
chr22	22251740	0.193955	47.440835
chr22	22252275	0.192523	47.440938
chr22	22252549	0.193431	47.440991
chr22	22255000	0.193390	47.441465
chr22	22255173	0.190751	47.441498
chr22	22256235	0.193974	47.441704
chr22	22256270	0.171429	47.441710
chr22	22256357	0.195402	47.441727
chr22	22260551	0.194564	47.442543
chr22	22260893	0.119883	47.442584
chr22	22261032	0.079137	47.442595
chr22	22261279	0.056680	47.442609
chr22	22262264	0.058883	47.442667
chr22	22262427	0.061350	47.442677
chr22	22262786	0.064067	47.442700
chr22	22262811	0.200000	47.442705
chr22	22262982	0.198830	47.442739
chr22	22263132	0.200000	47.442769
chr22	22264717	0.441009	47.443468
chr22	22265033	0.259494	47.443550
chr22	22265098	0.153846	47.443560
chr22	22265710	0.058824	47.443596
chr22	22266006	0.060811	47.443614
chr22	22266113	0.065421	47.443621
chr22	22267058	0.059259	47.443677
chr22	22267858	0.060000	47.443725
chr22	22267870	0.083333	47.443726
chr22	22268484	0.058632	47.443762
chr22	22268588	0.067308	47.443769
chr22	22269140	0.059783	47.443802
chr22	22269440	0.060000	47.443820
chr22	22270882	0.059639	47.443906
chr22	22271089	0.057971	47.443918
chr22	22271603	0.060311	47.443949
chr22	22272385	0.060102	47.443996
chr22	22272750	0.060274	47.444018
chr22	22273068	0.059748	47.444037
chr22	22273958	0.059551	47.444090
chr22	22274859	0.059933	47.444144
chr22	22274930	0.070423	47.444149
chr22	22275517	0.059625	47.444184
chr22	22275649	0.060606	47.444192
chr22	22275664	0.066667	47.444193
chr22	22276160	0.060484	47.444223
chr22	22276485	0.061538	47.444243
chr22	22276650	0.060606	47.444253
chr22	22276813	0.061350	47.444263
chr22	22277120	0.058632	47.444281
chr22	22280603	0.061154	47.444494
chr22	22281873	0.077953	47.444593
chr22	22281954	0.098765	47.444601
chr22	22282355	0.104738	47.444643
chr22	22282991	0.117925	47.444718
chr22	22283287	0.138514	47.444759
chr22	22283748	0.149675	47.444828
chr22	22283878	0.169231	47.444850
chr22	22284374	0.179435	47.444939
chr22	22284723	0.200573	47.445009
chr22	22284816	0.268817	47.445034
chr22	22284949	0.270677	47.445070
chr22	22285108	0.477987	47.445146
chr22	22286553	0.482353	47.445843
chr22	22286809	0.484375	47.445967
chr22	22287103	0.482993	47.446109
chr22	22287303	0.375000	47.446184
chr22	22288028	0.212414	47.446338
chr22	22289797	0.212549	47.446714
chr22	22289816	0.210526	47.446718
chr22	22290780	0.213693	47.446924
chr22	22291139	0.211699	47.447000
chr22	22291219	0.212500	47.447017
chr22	22291932	0.227209	47.447179
chr22	22294705	0.450054	47.448427
chr22	22294822	0.547009	47.448491
chr22	22295051	0.764192	47.448666
chr22	22295639	0.845238	47.449163
chr22	22296079	0.863636	47.449543
chr22	22296839	0.864474	47.450200
chr22	22297047	0.625000	47.450330
chr22	22297269	0.536036	47.450449
chr22	22297618	0.535817	47.450636
chr22	22298782	0.534364	47.451258
chr22	22298998	0.754630	47.451421
chr22	22299058	0.766667	47.451467
chr22	22299515	0.835886	47.451849
chr22	22299871	1.230337	47.452287
chr22	22300035	0.670732	47.452397
chr22	22300304	0.397770	47.452504
chr22	22300870	0.268551	47.452656
chr22	22302296	0.183731	47.452918
chr22	22302416	0.183333	47.452940
chr22	22303261	0.181065	47.453093
chr22	22303404	0.216783	47.453124
chr22	22303759	0.369014	47.453255
chr22	22304130	0.787062	47.453547
chr22	22304690	0.798214	47.453994
chr22	22304851	0.807453	47.454124
chr22	22305068	0.806452	47.454299
chr22	22305648	0.808621	47.454768
chr22	22305772	3.266129	47.455173
chr22	22305785	3.923077	47.455224
chr22	22305823	4.394737	47.455391
chr22	22306243	5.461905	47.457685
chr22	22306326	6.819277	47.458251
chr22	22306535	8.516746	47.460031
chr22	22306595	8.466667	47.460539
chr22	22307127	7.580827	47.464572
chr22	22307347	3.013636	47.465235
chr22	22307448	0.673267	47.465303
chr22	22307991	0.337017	47.465486
chr22	22309052	0.330820	47.465837
chr22	22311779	0.328199	47.466732
chr22	22313814	0.330221	47.467404
chr22	22316552	0.329072	47.468305
chr22	22317618	0.333959	47.468661
chr22	22317719	0.386139	47.468700
chr22	22317915	0.489796	47.468796
chr22	22318827	1.589912	47.470246
chr22	22319055	1.600877	47.470611
chr22	22319150	2.157895	47.470816
chr22	22319291	2.234043	47.471131
chr22	22320159	2.289171	47.473118
chr22	22320465	2.290850	47.473819
chr22	22320492	2.185185	47.473878
chr22	22320599	2.112150	47.474104
chr22	22320799	2.055000	47.474515
chr22	22320842	2.069767	47.474604
chr22	22321022	2.088889	47.474980
chr22	22321534	1.980469	47.475994
chr22	22321852	1.805031	47.476568
chr22	22322223	1.743935	47.477215
chr22	22322363	1.728571	47.477457
chr22	22322512	1.724832	47.477714
chr22	22322725	1.713615	47.478079
chr22	22322804	1.670886	47.478211
chr22	22322953	1.617450	47.478452
chr22	22323038	1.564706	47.478585
chr22	22324559	1.516108	47.480891
chr22	22324847	1.517361	47.481328
chr22	22325012	1.515152	47.481578
chr22	22325574	1.519573	47.482432
chr22	22325988	1.572464	47.483083
chr22	22326072	1.785714	47.483233
chr22	22326531	2.013072	47.484157
chr22	22326938	2.257985	47.485076
chr22	22327111	2.277457	47.485470
chr22	22327414	2.277228	47.486160
chr22	22327898	2.270661	47.487259
chr22	22328058	2.262500	47.487621
chr22	22328921	2.244496	47.489558
chr22	22331688	1.149621	47.492739
chr22	22331699	1.181818	47.492752
chr22	22331889	1.142105	47.492969
chr22	22333108	0.987695	47.494173
chr22	22333364	0.609375	47.494329
chr22	22333643	0.236559	47.494395
chr22	22334203	0.103571	47.494453
chr22	22335056	0.103165	47.494541
chr22	22335157	0.108911	47.494552
chr22	22335417	0.100000	47.494578
chr22	22335432	0.133333	47.494580
chr22	22335867	0.103448	47.494625
chr22	22338259	0.104097	47.494874
chr22	22338380	0.107438	47.494887
chr22	22338640	0.103846	47.494914
chr22	22340710	0.105797	47.495133
chr22	22342513	0.105380	47.495323
chr22	22342718	0.107317	47.495345
chr22	22343519	0.106117	47.495430
chr22	22345251	0.105658	47.495613
chr22	22346652	0.106353	47.495762
chr22	22346895	0.102881	47.495787
chr22	22347155	0.107692	47.495815
chr22	22347499	0.107558	47.495852
chr22	22347955	0.107456	47.495901
chr22	22348556	0.108153	47.495966
chr22	22348667	0.108108	47.495978
chr22	22350155	0.107527	47.496138
chr22	22350526	0.107817	47.496178
chr22	22350981	0.109890	47.496228
chr22	22351666	0.108029	47.496302
chr22	22351866	0.105000	47.496323
chr22	22351923	0.122807	47.496330
chr22	22352186	4.030418	47.497390
chr22	22352349	0.233129	47.497428
chr22	22353623	0.185243	47.497664
chr22	22355238	0.185139	47.497963
chr22	22355640	0.186567	47.498038
chr22	22357152	0.190476	47.498326
chr22	22357761	0.753695	47.498785
chr22	22357820	0.762712	47.498830
chr22	22357879	0.762712	47.498875
chr22	22360108	0.816958	47.500696
chr22	22360932	1.042476	47.501555
chr22	22361041	0.963303	47.501660
chr22	22361396	0.856338	47.501964
chr22	22364799	0.839259	47.504820
chr22	22365076	0.931408	47.505078
chr22	22365546	0.972340	47.505535
chr22	22366260	1.008403	47.506255
chr22	22366272	1.083333	47.506268
chr22	22366404	4.303030	47.506836
chr22	22367048	1.155280	47.507580
chr22	22367598	1.996364	47.508678
chr22	22368741	1.925634	47.510879
chr22	22368940	2.276382	47.511332
chr22	22371671	2.046869	47.516922
chr22	22372229	2.087814	47.518087
chr22	22372479	2.088000	47.518609
chr22	22373597	2.093023	47.520949
chr22	22373678	2.716049	47.521169
chr22	22374010	3.457831	47.522317
chr22	22374405	3.164557	47.523567
chr22	22374540	2.014815	47.523839
chr22	22374894	1.443503	47.524350
chr22	22376059	0.383691	47.524797
chr22	22376277	3.720183	47.525608
chr22	22376421	0.125000	47.525626
chr22	22376512	0.131868	47.525638
chr22	22376594	0.121951	47.525648
chr22	22376689	0.115789	47.525659
chr22	22377581	0.121076	47.525767
chr22	22377613	0.156250	47.525772
chr22	22377666	0.169811	47.525781
chr22	22378669	0.201396	47.525983
chr22	22379060	0.199488	47.526061
chr22	22379229	0.183432	47.526092
chr22	22379310	0.160494	47.526105
chr22	22379465	0.161290	47.526130
chr22	22379566	0.158416	47.526146
chr22	22379883	0.154574	47.526195
chr22	22380554	0.152012	47.526297
chr22	22380924	0.154054	47.526354
chr22	22381961	0.151398	47.526511
chr22	22382417	0.151316	47.526580
chr22	22382777	0.147222	47.526633
chr22	22382952	0.142857	47.526658
chr22	22383850	0.142539	47.526786
chr22	22384570	0.140278	47.526887
chr22	22384894	0.138889	47.526932
chr22	22385164	0.118519	47.526964
chr22	22385317	0.078431	47.526976
chr22	22385908	0.028765	47.526993
chr22	22386076	0.023810	47.526997
chr22	22386149	0.027397	47.526999
chr22	22388093	0.009774	47.527018
chr22	22389812	0.009308	47.527034
chr22	22389937	0.008000	47.527035
chr22	22391189	0.009585	47.527047
chr22	22391374	0.005405	47.527048
chr22	22391635	0.011494	47.527051
chr22	22392054	0.009547	47.527055
chr22	22392567	0.009747	47.527060
chr22	22393179	0.017974	47.527071
chr22	22393872	0.981241	47.527751
chr22	22394241	0.075881	47.527779
chr22	22394312	0.028169	47.527781
chr22	22394669	0.019608	47.527788
chr22	22396486	0.018712	47.527822
chr22	22397200	0.018207	47.527835
chr22	22397473	0.018315	47.527840
chr22	22397553	0.012500	47.527841
chr22	22398596	0.018217	47.527860
chr22	22398895	0.020067	47.527866
chr22	22398993	0.091837	47.527875
chr22	22400097	0.500000	47.528427
chr22	22400907	0.743210	47.529029
chr22	22401953	1.615679	47.530719
chr22	22402201	1.358871	47.531056
chr22	22402418	1.059908	47.531286
chr22	22403287	1.201381	47.532330
chr22	22403311	0.708333	47.532347
chr22	22403348	0.324324	47.532359
chr22	22403651	0.168317	47.532410
chr22	22404828	0.141037	47.532576
chr22	22405162	1.853293	47.533195
chr22	22409067	0.126761	47.533690
chr22	22410922	0.109973	47.533894
chr22	22411878	0.106695	47.533996
chr22	22412866	0.105263	47.534100
chr22	22413479	0.106036	47.534165
chr22	22413647	0.107143	47.534183
chr22	22413750	0.106796	47.534194
chr22	22414533	0.104725	47.534276
chr22	22414704	0.105263	47.534294
chr22	22414725	0.095238	47.534296
chr22	22415120	0.106329	47.534338
chr22	22415458	0.109467	47.534375
chr22	22415536	0.256410	47.534395
chr22	22415694	0.265823	47.534437
chr22	22415830	0.301471	47.534478
chr22	22416040	0.280952	47.534537
chr22	22416076	0.222222	47.534545
chr22	22416122	0.152174	47.534552
chr22	22416359	0.118143	47.534580
chr22	22416436	0.116883	47.534589
chr22	22416829	0.106870	47.534631
chr22	22417080	0.111554	47.534659
chr22	22417417	0.109792	47.534696
chr22	22417755	0.115385	47.534735
chr22	22419105	0.164444	47.534957
chr22	22419214	0.165138	47.534975
chr22	22419478	0.170455	47.535020
chr22	22420181	0.789474	47.535575
chr22	22420212	0.483871	47.535590
chr22	22422239	0.151455	47.535897
chr22	22422315	9.828947	47.536644
chr22	22423877	23.439821	47.573257
chr22	22424099	34.292793	47.580870
chr22	22424108	38.222222	47.581214
chr22	22424227	46.731092	47.586775
chr22	22424869	46.725857	47.616773
chr22	22424939	11.771429	47.617597
chr22	22427370	1.952283	47.622343
chr22	22428284	0.820569	47.623093
chr22	22428771	0.642710	47.623406
chr22	22429195	0.627358	47.623672
chr22	22429987	0.406566	47.623994
chr22	22430350	0.126722	47.624040
chr22	22430527	0.112994	47.624060
chr22	22430571	0.113636	47.624065
chr22	22431290	0.109875	47.624144
chr22	22431645	0.107042	47.624182
chr22	22431889	0.106557	47.624208
chr22	22432312	0.096927	47.624249
chr22	22435749	0.092232	47.624566
chr22	22435899	0.093333	47.624580
chr22	22436058	0.088050	47.624594
chr22	22436129	0.098592	47.624601
chr22	22437091	0.093555	47.624691
chr22	22437314	0.094170	47.624712
chr22	22439812	0.094075	47.624947
chr22	22440480	0.095808	47.625011
chr22	22441124	0.094720	47.625072
chr22	22441181	0.157895	47.625081
chr22	22441952	0.252918	47.625276
chr22	22441996	0.318182	47.625290
chr22	22442053	0.333333	47.625309
chr22	22442815	0.360892	47.625584
chr22	22442989	0.218391	47.625622
chr22	22443891	0.164080	47.625770
chr22	22443933	0.166667	47.625777
chr22	22444046	0.132743	47.625792
chr22	22444686	0.125000	47.625872
chr22	22444755	0.130435	47.625881
chr22	22444953	0.126263	47.625906
chr22	22445714	0.130092	47.626005
chr22	22447016	0.455453	47.626598
chr22	22447155	0.553957	47.626675
chr22	22447954	0.632040	47.627180
chr22	22447995	0.560976	47.627203
chr22	22453423	0.505343	47.629946
chr22	22453741	0.490566	47.630102
