Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	9467164	0.187500	26.077914
chr22	9467291	0.196850	26.077939
chr22	9467557	0.191729	26.077990
chr22	9468524	0.193382	26.078177
chr22	9468544	0.200000	26.078181
chr22	9468661	0.188034	26.078203
chr22	9469003	0.192982	26.078269
chr22	9469191	0.191489	26.078305
chr22	9469599	0.193627	26.078384
chr22	9470063	0.196121	26.078475
chr22	9470773	0.195775	26.078614
chr22	9470939	0.192771	26.078646
chr22	9471575	0.196541	26.078771
chr22	9472905	0.645865	26.079630
chr22	9473004	0.292929	26.079659
chr22	9475327	0.065433	26.079811
chr22	9476953	0.060886	26.079910
chr22	9478757	0.061530	26.080021
chr22	9479857	0.061818	26.080089
chr22	9479995	0.057971	26.080097
chr22	9482637	0.062074	26.080261
chr22	9483761	0.106762	26.080381
chr22	9483798	7.297297	26.080651
chr22	9484632	7.672662	26.087050
chr22	9485683	9.519505	26.097055
chr22	9485807	7.846774	26.098028
chr22	9485967	5.006250	26.098829
chr22	9486180	4.812207	26.099854
chr22	9486575	4.794937	26.101748
chr22	9487033	4.718341	26.103909
chr22	9487872	3.935638	26.107211
chr22	9488782	2.396703	26.109392
chr22	9489640	1.143357	26.110373
chr22	9489944	1.082237	26.110702
chr22	9491053	1.077547	26.111897
chr22	9491492	1.512528	26.112561
chr22	9491531	2.051282	26.112641
chr22	9491624	2.354839	26.112860
chr22	9492062	2.598174	26.113998
chr22	9493480	2.790550	26.117955
chr22	9493892	5.347087	26.120158
chr22	9494928	5.589768	26.125949
chr22	9495287	5.598886	26.127959
chr22	9495297	5.600000	26.128015
chr22	9495379	5.585366	26.128473
chr22	9495475	5.572917	26.129008
chr22	9495534	5.576271	26.129337
chr22	9495629	5.578947	26.129867
chr22	9496083	5.559471	26.132391
chr22	9496426	5.556851	26.134297
chr22	9496716	5.537931	26.135903
chr22	9497057	5.513196	26.137783
chr22	9497183	5.658730	26.138496
chr22	9497265	6.243902	26.139008
chr22	9497388	7.471545	26.139927
chr22	9497698	30.890323	26.149503
chr22	9499381	60.664884	26.251602
chr22	9499399	60.666667	26.252694
chr22	9500064	60.666165	26.293037
chr22	9500401	60.664688	26.313481
chr22	9500584	8.688525	26.315071
chr22	9500894	1.700000	26.315598
chr22	9501098	1.264706	26.315856
chr22	9501218	1.000000	26.315976
chr22	9501526	0.931818	26.316263
chr22	9501645	0.840336	26.316363
chr22	9501744	0.575758	26.316420
chr22	9501868	0.427419	26.316473
chr22	9502080	0.396226	26.316557
chr22	9502312	0.413793	26.316653
chr22	9503141	0.424608	26.317005
chr22	9503542	0.349127	26.317145
chr22	9504468	0.342333	26.317462
chr22	9504717	0.341365	26.317547
chr22	9505078	0.346260	26.317672
chr22	9505317	0.439331	26.317777
chr22	9505924	0.434926	26.318041
chr22	9506705	0.202305	26.318199
chr22	9507677	0.167695	26.318362
chr22	9507931	0.157480	26.318402
chr22	9509947	0.259921	26.318926
chr22	9510483	0.257463	26.319064
chr22	9511572	0.257117	26.319344
chr22	9513175	0.286962	26.319804
chr22	9514510	0.287640	26.320188
chr22	9514783	0.344322	26.320282
chr22	9517208	0.392990	26.321235
chr22	9517209	1.000000	26.321236
chr22	9517905	1.063218	26.321976
chr22	9519467	0.237516	26.322347
chr22	9519529	0.161290	26.322357
chr22	9520133	0.096026	26.322415
chr22	9520142	0.111111	26.322416
chr22	9520525	0.091384	26.322451
chr22	9524855	0.090300	26.322842
chr22	9525351	0.086694	26.322885
chr22	9525601	0.076000	26.322904
chr22	9525838	0.067511	26.322920
chr22	9525896	0.068966	26.322924
chr22	9526168	0.047794	26.322937
chr22	9526228	0.033333	26.322939
chr22	9526773	0.033028	26.322957
chr22	9527125	0.028409	26.322967
chr22	9527353	0.030702	26.322974
chr22	9528601	0.026442	26.323007
chr22	9529969	0.026316	26.323043
chr22	9530868	0.025584	26.323066
chr22	9531659	0.029077	26.323089
chr22	9531740	1.283951	26.323193
chr22	9532170	1.820930	26.323976
chr22	9532365	0.743590	26.324121
chr22	9532578	0.694836	26.324269
chr22	9532700	0.573770	26.324339
chr22	9534116	0.072034	26.324441
chr22	9536488	0.072091	26.324612
chr22	9536802	0.079618	26.324637
chr22	9540838	0.095391	26.325022
chr22	9541423	0.102564	26.325082
chr22	9541508	0.094118	26.325090
chr22	9541598	0.100000	26.325099
chr22	9542125	0.204934	26.325207
chr22	9542145	0.200000	26.325211
chr22	9542728	0.236707	26.325349
chr22	9543622	0.280761	26.325600
chr22	9543833	0.511848	26.325708
chr22	9544722	0.741282	26.326367
chr22	9544802	5.337500	26.326794
chr22	9544967	5.139394	26.327642
chr22	9545358	0.242967	26.327737
chr22	9546554	0.242475	26.328027
chr22	9547018	0.241379	26.328139
chr22	9547230	0.193396	26.328180
chr22	9547288	0.120690	26.328187
chr22	9547476	0.090426	26.328204
chr22	9547730	0.070866	26.328222
chr22	9547918	0.063830	26.328234
chr22	9548737	0.063492	26.328286
chr22	9549336	0.063439	26.328324
chr22	9551012	0.064439	26.328432
chr22	9552503	0.248826	26.328803
chr22	9552600	0.257732	26.328828
chr22	9553601	0.248751	26.329077
chr22	9553624	0.217391	26.329082
chr22	9554028	0.388614	26.329239
chr22	9554125	1.000000	26.329336
chr22	9554379	1.559055	26.329732
chr22	9554963	1.232877	26.330452
chr22	9555781	0.116137	26.330547
chr22	9556035	0.110236	26.330575
chr22	9556159	0.104839	26.330588
chr22	9556332	0.104046	26.330606
chr22	9556491	0.100629	26.330622
chr22	9556908	0.100719	26.330664
chr22	9557389	0.099792	26.330712
chr22	9558069	0.094118	26.330776
chr22	9558511	0.097285	26.330819
chr22	9559150	0.093897	26.330879
chr22	9560633	0.091706	26.331015
chr22	9560763	0.400000	26.331067
chr22	9562310	0.398836	26.331684
chr22	9562385	0.400000	26.331714
chr22	9562800	0.397590	26.331879
chr22	9562922	0.401639	26.331928
chr22	9563149	17.735683	26.335954
chr22	9563713	0.799645	26.336405
chr22	9563781	0.808824	26.336460
chr22	9563788	0.857143	26.336466
chr22	9564119	0.833837	26.336742
chr22	9564570	1.239468	26.337301
chr22	9566714	2.098881	26.341801
chr22	9566929	1.962791	26.342223
chr22	9567257	1.509146	26.342718
chr22	9567361	1.519231	26.342876
chr22	9568382	1.410382	26.344316
chr22	9569413	1.520854	26.345884
chr22	9569769	1.519663	26.346425
chr22	9570308	1.584416	26.347279
chr22	9571378	1.615888	26.349008
chr22	9571800	5.073460	26.351149
chr22	9572689	2.818898	26.353655
chr22	9572973	0.630282	26.353834
chr22	9572978	0.600000	26.353837
chr22	9574063	0.390783	26.354261
chr22	9574678	0.391870	26.354502
chr22	9575034	0.502809	26.354681
chr22	9575614	0.629310	26.355046
chr22	9575688	0.621622	26.355092
chr22	9575884	0.607143	26.355211
chr22	9576206	0.577640	26.355397
chr22	9576384	0.528090	26.355491
chr22	9576620	0.500000	26.355609
chr22	9576643	0.521739	26.355621
chr22	9577379	0.472826	26.355969
chr22	9578395	0.433071	26.356409
chr22	9578545	0.386667	26.356467
chr22	9580186	0.351005	26.357043
chr22	9580363	0.344633	26.357104
chr22	9580733	0.345946	26.357232
chr22	9581876	0.344707	26.357626
chr22	9582068	0.421875	26.357707
chr22	9582124	0.589286	26.357740
chr22	9583501	0.770516	26.358801
chr22	9583724	1.219731	26.359073
chr22	9583794	1.371429	26.359169
chr22	9584643	1.454653	26.360404
chr22	9584828	1.464865	26.360675
chr22	9584968	1.464286	26.360880
chr22	9585479	1.471624	26.361632
chr22	9585538	1.440678	26.361717
chr22	9585738	1.385000	26.361994
chr22	9585873	1.303704	26.362170
chr22	9585987	1.228070	26.362310
chr22	9586166	1.201117	26.362525
chr22	9586736	1.194737	26.363206
chr22	9587591	1.222222	26.364251
chr22	9587789	1.232323	26.364495
chr22	9589026	1.252223	26.366044
chr22	9589196	1.705882	26.366334
chr22	9589577	6.207349	26.368699
chr22	9590093	6.447674	26.372026
chr22	9591204	11.600360	26.384914
chr22	9591628	15.832547	26.391627
chr22	9592263	15.908661	26.401729
chr22	9592338	32.920000	26.404198
chr22	9592559	33.542986	26.411611
chr22	9592598	33.564103	26.412920
chr22	9592617	33.526316	26.413557
chr22	9592676	33.542373	26.415536
chr22	9592703	33.555556	26.416442
chr22	9593175	33.546610	26.432276
chr22	9593238	33.539683	26.434389
chr22	9593342	28.615385	26.437365
chr22	9593361	5.157895	26.437463
chr22	9594220	0.961583	26.438289
chr22	9594881	0.928896	26.438903
chr22	9595173	0.934932	26.439176
chr22	9595352	0.972067	26.439350
chr22	9595589	1.088608	26.439608
chr22	9595788	1.180905	26.439843
chr22	9595909	1.214876	26.439990
chr22	9595982	1.246575	26.440081
chr22	9596287	1.295082	26.440476
chr22	9596345	1.344828	26.440554
chr22	9596537	1.369792	26.440817
chr22	9597555	1.256385	26.442096
chr22	9598144	1.224109	26.442817
chr22	9598530	0.844560	26.443143
chr22	9601215	0.844320	26.445410
chr22	9601418	0.556650	26.445523
chr22	9601955	0.458101	26.445769
chr22	9602050	0.452632	26.445812
chr22	9602244	0.448454	26.445899
chr22	9602875	0.440571	26.446177
chr22	9603409	0.441948	26.446413
chr22	9603706	0.441077	26.446544
chr22	9604405	0.434907	26.446848
chr22	9605197	0.431818	26.447190
chr22	9605297	0.420000	26.447232
chr22	9605747	0.415556	26.447419
chr22	9608252	0.409581	26.448445
chr22	9608977	0.409655	26.448742
chr22	9609425	0.410714	26.448926
chr22	9609603	0.410112	26.448999
chr22	9611258	0.413293	26.449683
chr22	9611448	0.410526	26.449761
chr22	9611551	0.466019	26.449809
chr22	9612418	0.520185	26.450260
chr22	9613645	0.603912	26.451001
chr22	9613674	0.620690	26.451019
chr22	9613817	0.650350	26.451112
chr22	9614706	0.660292	26.451699
chr22	9615698	1.258065	26.452947
chr22	9616075	1.225464	26.453409
chr22	9616983	1.193833	26.454493
chr22	9617004	1.190476	26.454518
chr22	9617425	1.232779	26.455037
chr22	9617834	1.354523	26.455591
chr22	9618761	1.354908	26.456847
chr22	9619475	1.539216	26.457946
chr22	9623770	1.615832	26.464886
chr22	9623859	0.898876	26.464966
chr22	9624587	0.280220	26.465170
chr22	9625627	0.267308	26.465448
chr22	9625787	0.325000	26.465500
chr22	9625879	0.402174	26.465537
chr22	9626681	0.458853	26.465905
chr22	9626876	0.497436	26.466002
chr22	9627372	0.495968	26.466248
chr22	9627479	0.532710	26.466305
chr22	9627908	0.648019	26.466583
chr22	9628822	1.926696	26.468344
chr22	9629639	2.013464	26.469989
chr22	9629653	1.500000	26.470010
chr22	9629708	0.800000	26.470054
chr22	9629963	0.533333	26.470190
chr22	9630238	0.403636	26.470301
chr22	9630908	0.370149	26.470549
chr22	9631021	0.336283	26.470587
chr22	9631387	0.330601	26.470708
chr22	9631499	0.321429	26.470744
chr22	9631818	0.329154	26.470849
chr22	9632015	0.329949	26.470914
chr22	9632609	0.329966	26.471110
chr22	9633004	2.827848	26.472227
chr22	9633031	1.925926	26.472279
chr22	9633400	0.644986	26.472517
chr22	9633478	0.551282	26.472560
chr22	9634410	0.493562	26.473020
chr22	9634669	0.019305	26.473025
chr22	9635605	0.018162	26.473042
chr22	9636001	0.015152	26.473048
chr22	9636296	0.013559	26.473052
chr22	9636413	0.008547	26.473053
chr22	9637048	0.012598	26.473061
chr22	9638337	0.011637	26.473076
chr22	9639395	0.369565	26.473467
chr22	9639571	0.375000	26.473533
chr22	9639759	0.132979	26.473558
chr22	9640135	0.010638	26.473562
chr22	9641133	0.009018	26.473571
chr22	9641288	0.012903	26.473573
chr22	9641404	0.008621	26.473574
chr22	9641440	0.000000	26.473574
chr22	9641555	0.008696	26.473575
chr22	9642174	0.008078	26.473580
chr22	9642269	0.010526	26.473581
chr22	9642472	0.009852	26.473583
chr22	9643048	0.008681	26.473588
chr22	9643388	0.008824	26.473591
chr22	9643536	0.006757	26.473592
chr22	9643570	0.000000	26.473592
chr22	9643823	0.011858	26.473595
chr22	9644192	0.008130	26.473598
chr22	9644206	0.000000	26.473598
chr22	9644533	0.009174	26.473601
chr22	9645407	0.008009	26.473608
chr22	9645420	0.000000	26.473608
chr22	9645874	0.008811	26.473612
chr22	9646834	0.008333	26.473620
chr22	9648245	0.009922	26.473634
chr22	9648401	0.012821	26.473636
chr22	9648692	0.649485	26.473825
chr22	9648778	4.325581	26.474197
chr22	9648826	0.354167	26.474214
chr22	9648872	0.369565	26.474231
chr22	9649074	0.351485	26.474302
chr22	9649234	0.318750	26.474353
chr22	9649288	0.388889	26.474374
chr22	9649353	0.476923	26.474405
chr22	9650340	0.552178	26.474950
chr22	9650385	0.288889	26.474963
chr22	9652744	0.178889	26.475385
chr22	9652776	0.187500	26.475391
chr22	9652851	0.266667	26.475411
chr22	9653425	0.419861	26.475652
chr22	9653537	0.392857	26.475696
chr22	9653864	0.348624	26.475810
chr22	9653962	0.346939	26.475844
chr22	9654150	0.345745	26.475909
chr22	9654569	0.336516	26.476050
chr22	9654802	0.339056	26.476129
chr22	9654829	1.074074	26.476158
chr22	9654935	1.811321	26.476350
chr22	9654944	1.888889	26.476367
chr22	9655126	1.791209	26.476693
chr22	9655333	1.797101	26.477065
chr22	9655718	10.355844	26.481052
chr22	9655820	10.352941	26.482108
chr22	9655837	10.352941	26.482284
chr22	9655984	10.353741	26.483806
chr22	9656320	3.247024	26.484897
chr22	9656406	1.534884	26.485029
chr22	9656696	1.086207	26.485344
chr22	9657042	1.057803	26.485710
chr22	9657435	1.145038	26.486160
chr22	9657467	1.625000	26.486212
chr22	9657483	1.687500	26.486239
chr22	9657563	1.775000	26.486381
chr22	9658518	0.996859	26.487333
chr22	9658534	1.687500	26.487360
chr22	9659647	2.400719	26.490032
chr22	9659812	2.939394	26.490517
chr22	9660307	1.668687	26.491343
chr22	9661362	0.783886	26.492170
chr22	9661698	0.241071	26.492251
chr22	9662006	0.243506	26.492326
chr22	9663068	0.241055	26.492582
chr22	9663202	0.246269	26.492615
chr22	9663720	0.038610	26.492635
chr22	9663864	0.097222	26.492649
chr22	9664539	0.767407	26.493167
chr22	9664565	0.307692	26.493175
chr22	9664854	0.031142	26.493184
chr22	9664898	0.022727	26.493185
chr22	9664975	0.025974	26.493187
chr22	9665235	0.026923	26.493194
chr22	9665895	0.025758	26.493211
chr22	9666093	0.030303	26.493217
chr22	9666135	0.023810	26.493218
chr22	9667157	0.026419	26.493245
chr22	9667380	0.044843	26.493255
chr22	9667956	1.052083	26.493861
chr22	9669332	0.332122	26.494318
chr22	9669584	0.432540	26.494427
chr22	9670244	1.113636	26.495162
chr22	9670416	0.534884	26.495254
chr22	9670903	0.476386	26.495486
chr22	9671084	0.370166	26.495553
chr22	9671797	0.277700	26.495751
chr22	9672074	0.166065	26.495797
chr22	9672210	0.161765	26.495819
chr22	9672987	0.155727	26.495940
chr22	9673247	0.157692	26.495981
chr22	9673835	0.156463	26.496073
chr22	9673914	0.873418	26.496142
chr22	9673996	4.487805	26.496510
chr22	9674171	0.771429	26.496645
chr22	9674821	0.184615	26.496765
chr22	9675567	0.182306	26.496901
chr22	9676035	0.183761	26.496987
chr22	9676113	0.282051	26.497009
chr22	9676479	0.521858	26.497200
chr22	9677219	1.152703	26.498053
chr22	9677746	1.189753	26.498680
chr22	9678304	1.243728	26.499374
chr22	9680412	0.829696	26.501123
chr22	9680538	0.833333	26.501228
chr22	9680723	0.816216	26.501379
chr22	9681348	0.526400	26.501708
chr22	9681848	0.470000	26.501943
chr22	9681997	0.516779	26.502020
chr22	9682863	0.539261	26.502487
chr22	9683016	0.562092	26.502573
chr22	9683180	0.585366	26.502669
chr22	9683789	0.564860	26.503013
chr22	9684152	1.606061	26.503596
chr22	9684215	1.571429	26.503695
chr22	9684245	1.533333	26.503741
chr22	9685155	0.208791	26.503931
chr22	9685525	0.208108	26.504008
chr22	9685613	0.136364	26.504020
chr22	9685976	0.055096	26.504040
chr22	9686679	0.017070	26.504052
chr22	9686780	0.009901	26.504053
chr22	9687004	0.017857	26.504057
chr22	9688059	0.015166	26.504073
chr22	9688434	0.016000	26.504079
chr22	9688792	0.016760	26.504085
chr22	9689302	0.015686	26.504093
chr22	9689348	0.000000	26.504093
chr22	9689551	0.014778	26.504096
chr22	9689859	0.016234	26.504101
chr22	9689896	0.027027	26.504102
chr22	9690107	0.014218	26.504105
chr22	9690149	0.023810	26.504106
chr22	9690349	0.040000	26.504114
chr22	9692033	0.064133	26.504222
chr22	9692734	0.015692	26.504233
chr22	9692770	0.000000	26.504233
chr22	9692922	0.013158	26.504235
chr22	9693301	0.015831	26.504241
chr22	9693433	0.015152	26.504243
chr22	9693795	0.016575	26.504249
chr22	9695213	0.015515	26.504271
chr22	9695267	0.000000	26.504271
chr22	9697266	0.016008	26.504303
chr22	9699027	0.029529	26.504355
chr22	9700390	0.030814	26.504397
chr22	9701442	0.030418	26.504429
chr22	9702970	0.032723	26.504479
chr22	9703740	8.507792	26.511030
chr22	9704304	7.677305	26.515360
chr22	9704423	0.957983	26.515474
chr22	9704554	1.320611	26.515647
chr22	9704943	1.218509	26.516121
chr22	9706101	0.274611	26.516439
chr22	9706363	0.133588	26.516474
chr22	9707843	0.037162	26.516529
chr22	9707981	0.043478	26.516535
chr22	9708593	0.039216	26.516559
chr22	9708896	0.046205	26.516573
chr22	9709038	0.063380	26.516582
chr22	9709507	0.115139	26.516636
chr22	9709982	0.115789	26.516691
chr22	9710009	0.148148	26.516695
chr22	9710169	1.550000	26.516943
chr22	9710347	0.314607	26.516999
chr22	9711104	1.626156	26.518230
chr22	9711219	0.260870	26.518260
chr22	9711728	0.074656	26.518298
chr22	9712675	0.076030	26.518370
chr22	9713107	0.076389	26.518403
chr22	9713501	0.076142	26.518433
chr22	9713573	0.069444	26.518438
chr22	9713878	0.078689	26.518462
chr22	9714403	0.076190	26.518502
chr22	9714532	0.139535	26.518520
chr22	9716841	0.279775	26.519166
chr22	9716879	0.236842	26.519175
chr22	9716964	0.282353	26.519199
chr22	9718017	0.687559	26.519923
chr22	9718199	0.417582	26.519999
chr22	9718379	0.105556	26.520018
chr22	9718958	0.103627	26.520078
chr22	9719355	0.103275	26.520119
chr22	9719744	0.113111	26.520163
chr22	9719918	0.218391	26.520201
chr22	9719984	0.469697	26.520232
chr22	9720198	0.883178	26.520421
chr22	9720742	0.922794	26.520923
chr22	9722423	0.433076	26.521651
chr22	9723375	0.446429	26.522076
chr22	9723448	0.397260	26.522105
chr22	9723567	0.403361	26.522153
chr22	9724100	0.632270	26.522490
chr22	9725697	0.377583	26.523093
chr22	9726101	0.373762	26.523244
chr22	9726640	0.393321	26.523456
chr22	9730176	1.986425	26.530480
chr22	9730385	77.583732	26.546695
chr22	9730921	77.585821	26.588281
chr22	9731193	77.580882	26.609383
chr22	9731922	77.584362	26.665942
chr22	9732205	1.180212	26.666276
chr22	9732234	1.000000	26.666305
chr22	9732645	0.885645	26.666669
chr22	9732830	0.627027	26.666785
chr22	9733381	0.382940	26.666996
chr22	9733759	0.380952	26.667140
chr22	9734770	0.328388	26.667472
chr22	9734965	0.297436	26.667530
chr22	9735106	0.276596	26.667569
chr22	9735688	0.262887	26.667722
chr22	9735845	0.254777	26.667762
chr22	9736363	0.262548	26.667898
chr22	9736473	0.263636	26.667927
chr22	9736493	0.250000	26.667932
chr22	9736708	0.269767	26.667990
chr22	9737413	0.269504	26.668180
chr22	9738396	0.273652	26.668449
chr22	9738410	0.285714	26.668453
chr22	9738459	0.285714	26.668467
chr22	9738531	0.291667	26.668488
chr22	9738972	0.315193	26.668627
chr22	9739199	0.418502	26.668722
chr22	9739367	0.589286	26.668821
chr22	9739785	0.801435	26.669156
chr22	9740372	0.768313	26.669607
chr22	9740441	0.840580	26.669665
chr22	9741876	0.487108	26.670364
chr22	9742084	0.500000	26.670468
chr22	9742096	0.500000	26.670474
chr22	9742351	0.501961	26.670602
chr22	9742580	0.502183	26.670717
chr22	9742641	0.508197	26.670748
chr22	9743121	0.508333	26.670992
chr22	9743502	2.188976	26.671826
chr22	9743557	1.127273	26.671888
chr22	9744398	0.400713	26.672225
chr22	9744737	6.345133	26.674376
chr22	9744973	6.334746	26.675871
chr22	9745194	5.909502	26.677177
chr22	9745206	5.916667	26.677248
chr22	9745285	6.202532	26.677738
chr22	9745450	30.721212	26.682807
chr22	9746271	30.746650	26.708050
chr22	9746345	30.743243	26.710325
chr22	9748128	30.743130	26.765140
chr22	9748829	30.650499	26.786626
chr22	9749518	30.611030	26.807717
chr22	9749961	29.656885	26.820855
chr22	9750289	4.253049	26.822250
chr22	9751434	0.460262	26.822777
chr22	9751547	0.469027	26.822830
chr22	9751806	0.459459	26.822949
chr22	9751968	0.462963	26.823024
chr22	9752408	0.465909	26.823229
chr22	9752623	0.483721	26.823333
chr22	9752893	3.292593	26.824222
chr22	9753019	0.507937	26.824286
chr22	9753069	0.500000	26.824311
chr22	9753446	0.488064	26.824495
chr22	9753470	0.500000	26.824507
chr22	9753749	0.473118	26.824639
chr22	9753835	0.465116	26.824679
chr22	9754320	0.465979	26.824905
